age,male,married,ln_wage,rural_hk,familysize,old_ratio,child_ratio,ln_property,ln_transfer,edu_my,ifsocial,social_rate_h,ln_pce,ln_indinc_cr,year2,citycode2
44,1,1,8.5171928,1,1,0,0,5.1219778,4.6944013,1,0,0,10.82576036,9.798127037,5,97
50,1,1,8.8536654,1,4,0,0,0,3.753418,2,0,0,11.41531264,10.36170323,5,97
55,1,1,8.0709057,1,2,0,0,0,4.2145939,2,0,0,10.64108215,10.42228135,5,97
38,1,0,8.0063677,1,1,0,0,0,0,1,1,0.060738884,10.11293778,10.30895266,3,34
37,0,1,6.5792513,1,4,0,0.5,0,4.2145939,2,0,0,10.87237073,9.388486557,3,97
53,1,1,8.0063677,0,2,0,0,0,0,2,0,0,10.55997075,10.1266311,5,97
42,1,0,7.0900769,1,1,0,0,0,4.8362818,2,0,0,9.902286832,9.975808214,5,97
46,1,1,9.2103405,1,5,0.2,0,0,5.3829646,1,0,0,11.27765872,9.703816357,5,97
42,1,1,8.6995144,1,5,0,0.2,0,1.7917595,1,0,0,10.66410645,8.297045149,5,97
48,1,1,7.377759,1,1,0,0,0,3.9480333,1,0,0,10.049318,9.903487553,5,98
41,0,1,7.3132205,1,3,0,0.33333334,0,3.8642323,1,0,0,9.30928032,8.730151691,5,98
50,0,1,7.6417246,0,3,0,0,0,0,3,1,0.21231219,10.82157667,10.32000252,1,99
47,1,1,6.9077554,0,3,0,0,0,0,2,1,0.2857143,10.01592298,9.028018775,5,99
45,1,1,7.8240461,1,4,0.25,0,0,4.5900564,1,0,0,10.55971138,9.210340372,5,99
41,1,1,8.5171928,1,4,0,0.5,0,2.9831536,1,0,0,10.99238615,9.690062251,3,99
35,0,1,7.6009026,1,4,0,0.5,0,2.2335923,1,0,0,10.29552964,9.435481926,3,99
41,1,1,7.495542,1,5,0.2,0.2,0,4.040123,1,0,0,10.32351281,8.401557848,3,99
43,1,1,7.495542,1,5,0.2,0.2,0,4.4347773,1,0,0,10.35328847,9.392661929,5,99
40,0,1,7.377759,1,4,0,0.5,5.8607864,4.0253515,1,0,0,10.70324447,9.433483923,5,99
43,1,1,8.1605186,1,4,0,0.5,0,3.2580965,1,1,0.097938143,10.75917866,9.210340372,5,99
47,1,1,8.0063677,1,4,0,0.25,0,7.8343921,1,0,0,10.62035126,9.504873919,3,100
38,0,1,6.5022902,1,5,0.2,0,0,5.1219778,2,1,0.32295191,8.879889968,7.782807263,1,100
31,0,1,6.2146082,1,3,0,0.33333334,0,2.0368819,2,0,0,10.41977822,9.394881713,1,100
52,1,1,7.3132205,1,2,0,0,0,2.8716795,2,0,0,9.762960317,9.99104045,1,100
25,1,0,7.6009026,1,3,0,0,0,3.2580965,2,0,0,10.27201201,9.17339969,1,100
42,1,1,7.9010072,1,4,0.25,0,3.9318256,3.9920657,2,0,0,9.568154667,8.770982333,3,100
44,1,1,7.9010072,1,4,0.25,0,3.9318256,3.9318256,2,0,0,9.814656339,9.109967398,5,100
55,1,1,8.0063677,1,3,0,0,4.8362818,0,1,0,0,9.167432871,11.10497226,5,100
42,1,1,5.9914646,1,3,0,0,2.8716795,3.2580965,1,0,0,10.30995216,8.902455592,3,100
44,1,1,6.6846118,1,3,0,0,0,0,1,0,0,10.06942563,9.262300079,5,100
47,1,1,7.418581,1,3,0,0,0,3.5115454,1,0,0,10.02747353,9.861449506,1,100
49,1,1,7.495542,1,2,0,0,0,3.2580965,1,0,0,9.657587014,9.952039593,3,100
51,1,1,7.495542,1,3,0,0,0,3.5361166,1,0,0,10.16815685,9.926552793,5,100
43,0,1,7.377759,1,3,0,0,0,5.363637,3,0,0,10.72568736,9.204657555,3,100
45,0,1,7.377759,1,3,0,0,3.9318256,3.2580965,3,0,0,10.36186132,9.239899174,5,100
49,1,1,8.3348713,1,3,0.33333334,0,0,4.1984544,3,0,0,10.41989755,10.39799942,1,100
51,1,1,6.5366917,1,3,0.33333334,0,0,4.1640778,3,0,0,10.76637751,10.25859458,3,100
47,1,1,8.1605186,1,3,0.33333334,0,0,3.2580965,1,0,0,9.870240959,9.490494153,3,100
31,1,0,8.0063677,1,1,0,0,0,0,3,0,0,10.34045133,10.49127422,3,75
45,1,1,8.6995144,1,3,0.33333334,0,0,7.2800083,2,0,0,11.75681238,9.969626355,5,100
32,1,1,8.0063677,1,3,0,0.33333334,0,0,4,0,0,10.15502418,9.998797732,5,100
46,1,1,7.6009026,1,4,0.25,0,0,4.4347773,1,0,0,10.2548484,9.008224188,5,100
37,1,1,8.2940493,1,4,0,0.25,0,3.2580965,3,0,0,9.748586591,9.967049034,3,100
32,0,1,7.377759,1,1,0,0,0,0,1,0,0,11.15881865,10.59663473,3,100
48,1,1,7.6009026,1,2,0,0,0,3.0445225,2,0,0,10.03100087,9.443038136,3,100
50,1,1,7.6009026,1,2,0,0,3.4067376,3.0834379,2,0,0,11.54423031,9.705036614,5,100
52,1,1,7.3132205,1,3,0,0,0,3.2580965,1,0,0,9.609116492,9.373025983,3,100
54,1,1,7.3132205,1,3,0,0,0,5.3518581,1,0,0,9.698920387,9.152711259,5,100
22,1,0,8.5171928,1,1,0,0,0,0,2,0,0,10.23674033,11.00209984,3,27
37,1,1,7.418581,1,3,0,0.33333334,5.5254531,2.7191,1,0,0,10.94869906,8.95200135,1,101
42,1,1,5.9914646,1,2,0,0,0,4.9003243,1,0,0,9.714383043,6.684611728,1,101
38,0,1,8.0063677,0,3,0,0.33333334,0,0,3,0,0,12.28029847,10.50780352,5,101
42,1,1,7.6809454,1,4,0,0,0,0,1,0,0,10.84957007,9.104979856,1,101
39,1,1,7.8240461,1,4,0,0.5,0,4.8362818,2,0,0,10.68510338,9.377971213,1,101
32,1,1,8.2940493,0,3,0,0.33333334,0,0,4,1,0.16613145,10.99036458,10.05763826,3,102
38,1,1,8.2940493,1,4,0,0,0,0,1,0,0,11.1557504,9.718662866,5,102
42,1,1,7.9373746,1,4,0,0.25,0,3.2580965,2,0,0,10.78704846,8.973034507,5,102
49,1,1,8.4118328,1,3,0,0,0,7.6814065,1,0,0,11.23069517,11.14189801,5,102
41,1,1,7.9373746,1,5,0,0,0,5.7071104,1,0,0,11.23029727,10.03100087,3,102
52,0,1,8.2940493,0,3,0,0,0,0,4,0,0,11.52958591,8.268731832,3,103
29,1,0,7.6009026,0,3,0,0,0,8.3351116,3,0,0,10.39004098,10.1911696,3,103
31,1,0,8.0063677,0,3,0,0,0,9.9134874,3,0,0,11.09385827,11.93688516,5,103
32,1,1,8.3348713,0,3,0,0.33333334,6.9087548,0,4,0,0,10.69194491,10.1911696,1,103
26,0,1,7.6009026,1,5,0,0.2,0,0.98082924,3,0,0,11.12284146,9.729372232,1,103
56,1,1,7.6009026,1,3,0,0,0,3.5361166,1,0,0,10.34528459,9.403711737,3,103
45,1,1,7.3132205,1,5,0,0.40000001,0,4.9126549,1,0,0,10.61103061,8.699514748,5,103
44,1,0,7.6009026,1,3,0,0,0,5.4916887,1,0,0,9.687195476,9.101269314,5,103
29,0,0,7.6009026,1,4,0,0,7.09091,4.9003243,2,0,0,11.34332268,10.38899537,5,103
34,0,1,7.3132205,1,4,0,0.5,0,3.753418,1,0,0,9.675080172,8.517193191,5,103
53,0,1,8.0063677,1,1,0,0,0,4.2145939,1,0,0,9.546812609,7.60090246,5,103
34,1,1,7.8240461,1,3,0,0.33333334,0,4.3307333,1,0,0,10.46641215,9.239899174,3,103
33,1,1,8.2940493,1,5,0,0.40000001,0,3.753418,1,0,0,11.45889158,9.367344121,3,103
43,1,1,7.8240461,0,5,0.2,0.2,0,5.5581141,2,0,0,11.2832607,9.061840364,1,104
43,0,1,6.9877982,1,5,0,0.40000001,0,2.0368819,1,0,0,10.26255962,8.153637486,1,104
28,1,1,8.8536654,1,4,0,0.25,5.1219778,4.8362818,1,0,0,9.612466579,8.678461339,3,104
42,1,1,8.2940493,1,4,0,0,0,0,1,0,0,10.13062313,8.517193191,3,104
39,0,1,8.1886892,1,3,0,0.33333334,0,0,1,0,0,11.27732971,9.903654239,3,104
36,1,1,8.0063677,1,2,0,0,0,0,1,0,0,10.6344121,10.30895266,3,27
35,0,1,7.6009026,0,3,0,0.33333334,0,0,3,0,0,11.00276629,9.680344001,3,104
25,0,1,8.0063677,1,2,0,0,0,0,2,0,0,11.21989579,10.93310697,5,27
47,1,1,7.418581,1,4,0,0,5.9939613,5.0657544,1,0,0,10.46447383,9.421208892,1,104
40,1,1,7.130899,1,4,0,0,0,4.6944013,2,0,0,10.44464838,9.692766521,1,105
25,1,1,7.418581,1,5,0,0.2,0,0,1,0,0,10.35392603,9.72077786,1,105
45,1,1,6.7254338,1,5,0,0,0,5.6264215,2,0,0,10.06730564,8.798484919,1,105
37,0,1,7.1701198,1,3,0,0.33333334,0,1.6422278,1,0,0,11.77284058,8.583604988,3,106
49,0,1,7.3132205,1,4,0,0,5.3033047,0,3,1,0.15584415,9.75440733,10.01904589,1,106
41,0,1,7.6962128,1,5,0,0.2,0,4.3307333,1,0,0,10.19630641,9.431882642,3,106
54,0,1,7.3132205,1,2,0,0,4.6944013,2.2335923,1,0,0,9.895959286,9.179881164,5,106
43,0,1,7.377759,1,4,0,0,4.4347773,2.9267395,1,0,0,10.85638019,8.708309296,3,106
45,0,1,7.3132205,1,4,0,0,5.1219778,0,1,0,0,12.13248531,10.53209621,5,106
50,0,1,7.8240461,1,5,0.2,0,0,3.2865345,1,0,0,10.44859865,9.463725987,3,106
37,1,1,8.0063677,1,3,0,0.33333334,3.2580965,2.8716795,1,0,0,9.526609901,9.729154046,1,106
39,1,1,7.700748,1,2,0,0.5,0,3.1570003,1,0,0,9.764972333,9.542517684,3,106
41,1,1,7.700748,1,2,0,0.5,4.4347773,0,1,0,0,10.58915684,9.825526011,5,106
40,1,1,7.418581,1,4,0,0.25,0,1.7917595,2,0,0,9.696463383,8.520687081,1,106
44,1,1,7.495542,1,4,0,0.25,3.8465953,2.0368819,2,0,0,9.888373915,9.66030072,5,106
46,1,1,9.546813,1,5,0.2,0,0,2.9222651,1,0,0,11.35294449,8.87153344,3,106
48,1,1,9.546813,1,5,0.2,0,0,6.2166061,1,0,0,9.637958285,9.358760377,5,106
33,1,1,7.8632669,1,4,0,0.5,0,0.94908053,1,1,0.077687122,10.11277556,8.923291432,3,106
37,1,1,8.1886892,1,4,0,0.5,0,1.734601,2,0,0,10.11309997,11.42533938,3,106
29,1,0,6.2146082,1,5,0,0,0,5.0172796,2,0,0,10.20181279,9.506303065,1,106
41,1,1,8.1117277,1,4,0,0.25,0,2.8716795,1,0,0,10.32639957,10.41870352,1,106
39,1,1,7.0619059,1,4,0,0.5,0,2.3978953,2,0,0,9.560856389,8.385944905,1,106
41,1,1,7.3132205,1,4,0,0.5,0,2.4849067,2,0,0,10.05104512,8.823905534,3,106
33,0,1,7.5496092,1,4,0,0.5,0,2.7191,3,1,0.11427481,10.35335225,9.905610298,3,106
35,0,1,7.5496092,1,4,0,0.5,0,0,3,1,0.11427481,10.93802344,9.876886871,5,106
38,1,1,8.4118328,1,3,0,0.33333334,3.753418,5.0282569,3,0,0,10.46880136,9.789198406,5,106
43,0,1,7.418581,0,4,0,0.25,0,1.6422278,3,0,0,11.16563492,9.79548466,1,107
49,0,1,7.6009026,1,3,0.33333334,0,0,7.8889594,1,0,0,11.30786738,10.32548196,5,107
32,1,1,7.5138912,1,5,0,0.40000001,0,3.6720724,1,0,0,9.905485555,9.046879823,1,108
30,1,1,7.6009026,1,4,0,0.5,0,4.4347773,2,1,0.13043478,9.516942329,9.266248004,3,108
30,1,1,7.3132205,1,4,0,0.5,0,2.4709203,2,1,0.14772727,10.10119021,8.617490913,1,108
32,1,1,7.3132205,1,4,0,0.5,0,2.9177706,2,1,0.17582418,9.715952429,8.687357818,3,108
34,1,1,7.6009026,0,5,0,0.2,6.9087548,3.6506581,2,0,0,10.22077697,9.692149047,5,108
26,1,0,7.6009026,1,2,0,0,6.2166061,0,1,0,0,9.36048303,10.20359214,3,108
49,0,1,7.3132205,1,3,0,0,5.6501474,4.2145939,2,0,0,9.750918954,10.41631118,3,108
52,0,1,7.3132205,1,2,0,0,6.2166061,0,2,0,0,10.2831219,9.61580548,5,108
45,1,1,8.0063677,1,5,0.2,0.2,0,8.234211,2,0,0,11.18940894,9.820105944,3,108
28,1,0,7.8240461,1,3,0,0,0,2.2335923,4,1,0.10714286,10.82996621,10.16713307,1,108
46,0,1,6.0322866,1,4,0,0.5,0,3.8465953,1,0,0,9.538204234,7.968146355,1,105
42,1,1,7.8885846,1,4,0,0,0,6.0833597,2,0,0,10.4779638,9.893437217,1,105
43,1,1,6.820744,0,3,0,0,0,4.8362818,2,0,0,11.05973962,8.9226583,1,107
38,0,1,6.9077554,1,4,0,0.25,0,4.6944013,2,0,0,9.773378867,6.980075941,3,107
27,1,1,8.5171928,1,3,0,0.33333334,0,0,3,0,0,11.23595911,10.30895266,5,109
27,1,1,8.5171928,1,3,0,0.33333334,0,0,1,0,0,10.88316614,9.721165956,3,109
45,1,1,7.8240461,1,4,0,0.5,0,2.2335923,1,0,0,9.560151816,9.207837242,5,109
42,1,1,8.2940493,1,3,0,0.33333334,0,0,1,0,0,9.591512788,9.210507058,3,109
54,1,1,7.8240461,1,1,0,0,0,3.753418,3,0,0,9.819562318,9.363061459,5,110
50,0,1,7.4383836,1,3,0,0,3.2580965,3.2580965,1,0,0,11.03811028,9.485696795,5,110
46,1,1,8.0063677,1,2,0,0,6.5037889,2.5389738,2,0,0,10.7880812,10.57311019,5,110
30,0,1,7.3132205,1,3,0,0.33333334,5.8121386,0,2,0,0,10.57234204,10.23995979,5,110
50,1,1,8.0471897,1,4,0,0,3.9318256,0,3,0,0,10.08747439,9.616813106,1,110
34,1,1,7.9193563,1,4,0,0.5,0,4.2145939,1,1,0.21428572,10.14171674,9.388486557,1,110
36,1,1,8.0063677,1,4,0,0.5,0,0,1,1,0.2,10.79630493,9.350102314,3,110
32,1,1,7.9373746,1,3,0,0.33333334,4.4347773,2.3978953,3,0,0,11.54539266,9.83663521,3,111
51,1,1,7.7406645,1,4,0,0,0,0,2,0,0,12.67419951,10.98909903,5,111
40,1,1,6.6846118,0,3,0,0.33333334,0,0,4,1,0.2,9.78323898,8.987196821,3,111
36,0,1,7.6009026,1,3,0,0.33333334,0,0,2,0,0,10.01234196,9.546812609,5,111
39,0,1,8.6713438,0,3,0,0.33333334,0,0,2,1,0.061405502,11.17380974,10.36680217,1,111
43,0,1,8.0709057,0,3,0,0,0,0,2,1,0.085714288,10.89873733,9.816476212,5,111
41,0,1,7.0030656,0,3,0,0,0,0,3,0,0,10.63412318,8.425077903,1,111
31,0,1,7.4383836,0,4,0,0.25,0,4.7784228,3,1,0.15000001,10.66143884,9.732328463,5,111
50,1,1,7.3132205,0,3,0,0,0,7.1708884,1,1,0.11764706,10.2326474,9.87130862,1,111
52,1,1,7.7406645,0,3,0,0,0,7.46556,1,0,0,10.7243681,10.07111839,3,111
54,1,1,7.9373746,0,3,0,0,0,7.4960976,1,0,0,11.03872102,10.48570317,5,111
46,1,1,7.130899,1,2,0,0,0,0,1,0,0,10.08079657,9.478074807,1,111
36,1,1,6.9877982,1,5,0,0.40000001,0,2.8716795,3,0,0,8.853665428,8.006367568,1,111
39,0,1,7.2793188,1,3,0,0,5.5254531,8.6715155,1,0,0,11.1810825,10.28078176,3,111
51,1,1,7.418581,1,4,0,0,5.0709987,2.9177706,3,0,0,10.28329291,8.617490913,1,111
53,1,1,6.9077554,1,5,0,0,0,2.6625879,3,0,0,10.07575877,8.724532511,3,111
30,1,1,7.9373746,1,4,0,0.5,5.5254531,8.6715155,2,0,0,10.47728798,10.05406041,3,111
26,1,0,8.5171928,1,4,0,0,7.5588646,0,4,0,0,11.78188333,11.23519372,3,111
36,0,1,7.3132205,1,4,0,0.5,7.3138866,0,1,0,0,10.55581274,9.510444964,5,111
41,1,1,7.8240461,1,4,0,0.25,0,2.8716795,1,0,0,9.870551052,9.111624399,1,111
23,0,1,7.6009026,1,5,0,0.2,0,2.2335923,2,0,0,11.14041146,8.987196821,5,111
48,1,1,7.5496092,1,4,0,0,0,7.1316986,2,1,0.12037037,10.75705145,9.354440716,3,111
44,1,1,8.2940493,1,4,0.25,0,0,4.3944492,2,0,0,10.71040975,8.901094122,3,111
46,1,1,8.2940493,1,4,0.25,0,0,3.2580965,2,0,0,10.5865844,9.842941053,5,111
43,1,1,8.5171928,1,5,0.2,0,0,0,1,0,0,11.43880519,9.392661929,5,110
49,0,1,7.3132205,0,3,0,0,0,7.4389715,2,0,0,11.23252349,9.883284845,3,111
46,1,1,7.4085307,0,4,0.25,0,0,7.8244457,3,0,0,10.3443198,9.433483923,3,111
36,0,1,6.7254338,0,3,0,0.33333334,0,0,4,0,0.10714286,10.29519175,9.533389564,1,111
38,1,1,8.0864105,0,3,0,0.33333334,0,0,4,1,0.15584415,10.83131152,9.498022419,3,111
32,0,1,7.418581,0,3,0,0.33333334,0,0,3,1,0.16294643,10.53730927,9.61580548,1,111
36,0,1,7.6009026,0,3,0,0,0,0,3,1,0.13402061,11.14481394,10.16585182,5,111
47,1,1,7.418581,0,3,0,0,0,7.1708884,3,1,0.20127797,10.57999709,9.381488656,1,111
51,1,1,7.5496092,0,2,0,0,0,7.5501351,3,1,0.21971253,10.82049803,10.11050172,5,111
40,0,1,7.1701198,0,4,0.25,0,0,7.8327413,1,1,0.13186812,10.55205569,9.646173017,1,111
37,0,1,7.8240461,0,2,0.5,0.5,0,8.4555302,4,1,0.12891985,10.42750577,9.841612149,1,111
39,0,1,7.8240461,0,3,0.33333334,0.33333334,0,0,4,1,0.13793103,11.38804228,9.968026105,3,111
41,0,1,7.8240461,0,3,0.33333334,0,0,0,4,1,0.13793103,11.52133005,10.32438845,5,111
42,1,1,9.0825071,0,3,0,0.33333334,0,0,4,1,0.025823113,11.59232797,12.61153775,3,111
50,1,1,7.6417246,0,5,0.40000001,0.2,0,8.2430191,3,1,0.19811322,10.39255824,9.68059397,1,111
44,1,1,8.1117277,0,2,0,0.5,0,8.5045128,3,1,0.11981083,9.927008748,9.890604927,1,111
49,1,1,7.6009026,0,3,0,0,0,0,3,1,0.15611814,11.07658869,10.1974002,5,111
47,0,1,5.8091431,0,2,0,0,0,0,3,0,0,10.4487146,8.517193191,1,109
39,0,1,8.0063677,0,3,0,0.33333334,0,0,4,1,0.15254237,10.28260869,10.23995979,1,109
50,0,1,6.9877982,0,4,0,0,0,0,2,0,0,10.13618532,10.26015159,1,109
52,0,1,7.377759,0,3,0,0,0,0,2,0,0,10.57428687,7.783224016,3,109
54,0,1,7.377759,0,3,0,0,0,7.9475017,2,0,0,10.43370395,10.4341158,5,109
27,1,1,8.0063677,1,1,0,0,0,0,1,0,0,9.314700387,10.6454249,5,111
29,1,1,8.0063677,1,3,0,0.33333334,0,0,1,0,0,10.24138734,9.721165956,5,109
50,1,1,8.2940493,1,3,0,0.33333334,0,3.753418,1,0,0,11.16817909,9.731116366,3,109
44,0,1,7.418581,0,3,0,0,6.9087548,0,3,1,0.13043478,11.10254831,9.890064566,1,110
27,0,0,7.3132205,0,1,0,0,0,0,4,0,0,11.11988288,9.903487553,5,110
44,1,1,6.9077554,0,5,0.2,0.2,0,7.8244457,3,0,0,11.06882347,9.980448594,5,110
25,1,1,8.2940493,1,4,0,0,4.6151204,7.7864132,4,0,0,11.23334383,10.03758129,5,112
26,1,0,7.3132205,1,1,0,0,0,6.8919644,2,0,0,9.627734051,9.903487553,5,113
24,0,0,7.6962128,1,4,0,0,0,0,2,0,0,9.916403778,9.244741799,5,114
48,1,1,8.2940493,1,4,0,0,0,3.753418,1,0,0,10.55737402,10.09110755,5,114
25,1,1,8.922658,1,4,0,0.5,0,7.5144362,3,0,0,11.72803684,11.46163217,5,112
33,1,1,6.7254338,1,4,0,0,0,5.6790342,1,0,0,9.562826555,8.626047596,1,115
39,1,1,8.3428402,1,1,0,0,0,5.1219778,1,0,0,9.960812619,10.71441777,5,115
48,0,1,8.1315308,1,2,0,0,0,0,2,0,0,11.5214887,10.59663473,3,1
45,1,1,7.467371,1,4,0,0.25,0,5.1513629,1,0,0,9.307467083,8.763271714,1,116
25,0,0,7.21524,1,5,0,0,6.0346837,4.6151204,4,1,0.37037036,11.05342647,9.420601297,5,116
58,1,1,7.418581,1,2,0,0,0,0,3,0,0,10.29350056,9.210340372,1,116
23,1,1,7.6009026,1,5,0.2,0,0,4.5290089,2,0,0,11.22390917,8.194229305,3,116
33,1,1,8.0709057,1,5,0,0.40000001,0,0,2,0,0,10.83312877,9.680344001,5,113
29,1,1,8.0063677,1,4,0,0.25,0,3.753418,1,0,0,11.44400402,9.411011131,5,113
24,1,0,8.1886892,1,3,0,0,0,5.1704841,1,0,0,9.959867886,9.7661394,5,117
44,1,1,8.1886892,1,5,0.2,0.2,0,5.7071104,1,0,0,11.69140632,9.596962392,5,117
25,1,0,8.3428402,1,5,0,0,0,2.8716795,3,0,0,9.530973545,9.646011322,5,117
25,1,0,8.6125031,1,3,0,0,0,5.8121386,1,0,0,9.481130577,9.721165956,5,117
57,1,1,6.9077554,1,5,0,0.2,0,4.6944013,1,0,0,9.556762939,9.715119694,1,115
29,1,1,8.0063677,1,5,0,0.2,0,6.965395,2,0,0,10.43058015,9.910661756,3,115
39,0,1,6.5022902,1,4,0,0.25,0,4.6944013,1,0,0,9.428672366,9.396819939,1,115
53,1,1,8.2940493,1,2,0,0,2.9177706,3.8465953,1,0,0,9.858490187,9.916074701,5,115
44,0,1,5.7037826,1,4,0,0.25,0,4.7463803,1,0,0,10.51975369,9.415136636,1,115
48,1,0,7.130899,1,5,0.2,0,0,4.7678556,1,0,0,10.7679796,9.39199504,1,115
41,1,1,8.6995144,1,5,0,0.40000001,0,5.0172796,1,0,0,9.27799902,8.898365607,3,113
46,1,1,8.0063677,1,4,0,0,0,0,1,0,0,10.23063069,8.9226583,3,118
40,1,1,7.0900769,0,3,0,0.33333334,0,6.6214056,4,0,0,9.945972164,9.141347465,5,118
51,0,1,7.6962128,0,3,0,0,0,8.8538084,3,0,0,11.22617629,10.75078544,3,118
42,1,1,6.0322866,1,5,0,0.40000001,0,3.9318256,1,0,0,9.460943436,8.149023868,1,119
36,0,1,7.6009026,1,4,0,0.5,0,0,1,0,0,10.1015184,8.955448122,3,119
37,1,1,7.130899,1,4,0,0.5,0,4.5290089,3,0,0,9.825093485,8.76795191,1,119
42,1,1,8.2940493,1,4,0,0.25,0,4.0831714,3,0,0,10.66101699,8.946049252,5,119
27,1,1,7.3132205,0,4,0,0.25,0,0,3,0,0,11.34332268,10.1266311,5,119
50,1,1,7.9010072,0,2,0,0,0,7.2024131,3,0,0,8.770283819,10.2433469,3,119
33,1,1,8.2940493,1,5,0,0.2,0,6.9087548,1,0,0,10.25695737,10.67667741,5,119
42,1,1,6.9077554,1,3,0,0.33333334,0,5.6204009,1,0,0,10.17618288,8.665613197,1,119
46,1,1,8.9871969,1,4,0,0,0,3.5361166,1,0,0,11.33205086,9.746833742,3,119
28,1,0,8.8392763,1,1,0,0,0,0,2,0,0,10.17580215,10.81977828,5,119
34,1,1,8.2940493,1,2,0,0.5,0,0,4,1,0.047444362,9.365633256,10.30895266,5,119
42,0,1,7.1701198,1,5,0,0,0,3.5361166,1,0,0,9.431882642,8.679312041,3,119
57,1,1,8.2427559,1,3,0,0,0,3.1570003,1,0,0,10.78435834,9.726551428,3,112
57,1,1,8.0063677,1,3,0,0,0,3.5361166,2,0,0,10.26660172,9.915086721,3,120
41,1,1,7.495542,1,5,0.2,0,0,4.5370698,2,0,0,10.80405532,8.525121638,3,120
25,0,0,7.7832241,1,1,0,0,0,5.0172796,2,0,0,10.93880499,10.29890232,5,120
41,1,1,5.9269261,1,5,0,0,0,5.9071765,2,0,0,8.885994315,8.409004146,1,119
51,1,1,5.8091431,1,5,0,0,0,4.8162413,3,0,0,9.014325488,9.174609562,1,119
45,1,1,8.2940493,1,4,0,0,0,0,2,0,0,11.02516511,8.9226583,3,114
38,0,1,5.7037826,1,3,0,0.33333334,0,3.2580965,2,0,0,9.764225485,8.091525386,3,114
39,1,1,7.418581,1,4,0,0.25,0,3.5361166,2,0,0,9.649884794,9.604070224,1,118
43,0,1,6.9077554,1,4,0,0,4.9003243,3.6506581,1,0,0,11.09741002,9.72540699,1,118
39,1,1,6.9077554,1,5,0,0.2,0,5.2167459,1,0,0,10.53289589,8.759354749,1,118
41,1,1,7.9010072,1,4,0,0.5,0,0,1,0,0,9.680718931,9.081085536,3,118
37,1,1,6.3687587,1,4,0,0.5,0,3.4067376,1,0,0,10.18187658,8.66776605,1,118
39,1,1,8.2940493,1,4,0,0.25,0,3.5361166,1,0,0,10.58582653,9.380083147,3,118
23,1,0,7.972466,1,3,0,0,0,5.7397928,3,0,0,10.07027237,9.749170192,5,115
26,1,0,7.5496092,1,2,0,0,0,0,3,0,0,9.449357272,9.903487553,5,115
24,1,0,8.6995144,1,1,0,0,0,0,4,1,0.046431642,10.9284533,11.08214255,5,34
28,0,1,8.2940493,1,1,0,0,0,0,1,0,0,10.12262308,10.54534144,5,120
34,1,1,8.6125031,1,2,0,0,0,0,4,1,0.081892624,11.14041146,10.1266311,5,120
45,1,1,8.5171928,1,2,0,0,0,0,3,0,0,11.73440363,10.50506754,5,120
59,1,1,6.6846118,1,5,0,0.2,0,3.5361166,2,0,0,10.22404815,9.566685261,5,120
33,1,1,8.4118328,1,2,0,0,0,0,2,1,0.062099874,12.72949855,9.721165956,5,120
51,1,1,7.3132205,1,5,0,0.2,0,4.0831714,2,0,0,10.3609124,9.530289421,1,120
45,1,1,11.91839,0,3,0,0.33333334,0,0,4,1,0.011809827,11.83246951,11.38887285,5,27
43,0,1,6.9077554,0,3,0,0,0,0,2,0,0,10.74505474,9.659290613,1,113
45,0,1,7.0900769,0,3,0,0,0,0,2,0,0.11764706,10.67491435,9.498022419,3,113
47,0,1,7.0900769,0,3,0,0,0,0,2,0,0.11764706,10.52682903,9.498022419,5,113
42,1,0,7.1954374,0,1,0,0,0,0,4,1,0.10474485,10.29505656,9.680344001,1,113
44,1,0,7.4383836,0,1,0,0,0,0,4,1,0.13265306,10.25590344,9.903487553,3,113
46,1,0,7.4383836,0,1,0,0,0,0,4,1,0.13265306,9.880116566,9.825526011,5,113
50,1,1,7.3132205,0,3,0,0,0,0,3,1,0.18032786,10.96072214,9.686593743,1,113
54,1,1,7.5229411,0,5,0,0.40000001,0,7.1382055,3,1,0.16666667,10.83914945,8.833404425,5,113
45,0,1,7.495542,0,3,0,0,0,0,3,0,0.19444445,11.18708452,9.968026105,3,113
47,0,1,7.495542,0,2,0,0,0,0,3,0,0.19444445,11.66358434,9.61580548,5,113
47,1,0,7.6962128,0,1,0,0,0,0,3,1,0.14728682,10.0387175,10.30895266,3,113
49,1,0,7.6962128,0,1,0,0,0,5.8888779,3,1,0.14728682,10.19391585,10.44348355,5,113
54,0,1,6.6846118,0,4,0,0.25,0,0,2,0,0,9.966462352,9.76995616,5,113
40,0,1,7.3132205,0,4,0,0.5,0,0,4,1,0.11428571,10.91835585,9.491752831,5,113
43,0,1,6.2146082,0,4,0.25,0.25,0,7.6014023,2,0,0.27777779,10.92341732,9.648595303,3,113
45,0,1,6.2146082,0,4,0.25,0.25,0,7.7836404,2,0,0.27777779,10.76793747,9.405084449,5,113
31,0,1,8.2940493,0,5,0,0.2,0,8.1608038,4,0,0,11.10736035,10.09410791,1,113
39,0,1,7.0619059,0,3,0,0.33333334,0,0,3,1,0.10371319,10.12974625,9.028018775,1,113
41,0,1,6.9077554,0,3,0,0.33333334,0,0,3,1,0.14821124,10.23903079,9.243130163,3,113
36,0,1,7.2442274,0,3,0,0.33333334,0,0,1,1,0.12390488,10.52529984,9.465499279,1,113
